rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,child_frame_id,pose,position,x,y,z,orientation,qx,qy,qz,qw
2444174000000,,110233,,2444,154000000,"""map""","""base_link""",,,-9.8462091848,-336.642665595,0.0069028181,,8.48256670445E-05,-8.26194567822E-05,-0.7156043259,-0.6985058588
2444174000000,,110234,,2444,164000000,"""map""","""base_link""",,,-9.8469143482,-336.612070605,0.0069028182,,8.48257290741E-05,-8.26194073124E-05,-0.7156138253,-0.6984961267
2444174000000,,110235,,2444,174000000,"""map""","""base_link""",,,-9.8475782946,-336.581473616,0.0069028182,,8.48273139203E-05,-8.26178005606E-05,-0.7156148709,-0.6984950555
2444221000000,,110236,,2444,184000000,"""map""","""base_link""",,,-9.8482754266,-336.550877021,0.0069028183,,8.48282942206E-05,-8.26167690104E-05,-0.7156090237,-0.6985010459
2444221000000,,110237,,2444,194000000,"""map""","""base_link""",,,-9.8490287713,-336.52028192,0.0069028185,,8.48262875643E-05,-8.26187998951E-05,-0.7156086385,-0.6985014406
2444221000000,,110238,,2444,204000000,"""map""","""base_link""",,,-9.8497695449,-336.489686231,0.0069028184,,8.48245836385E-05,-8.2620583944E-05,-0.7156165474,-0.6984933378
2444221000000,,110239,,2444,214000000,"""map""","""base_link""",,,-9.850498941,-336.459089671,0.0069028185,,8.48261274202E-05,-8.26186424735E-05,-0.7156221799,-0.6984875672
2444264000000,,110240,,2444,224000000,"""map""","""base_link""",,,-9.8512122747,-336.428492242,0.0069028187,,8.48261116553E-05,-8.26186557436E-05,-0.7156302917,-0.6984792563
2444264000000,,110241,,2444,234000000,"""map""","""base_link""",,,-9.851889027,-336.397893054,0.0069028187,,8.48268611279E-05,-8.26179014579E-05,-0.7156329775,-0.6984765046
2444264000000,,110242,,2444,244000000,"""map""","""base_link""",,,-9.8525818963,-336.367293736,0.0069028187,,8.48279354647E-05,-8.26167941404E-05,-0.7156290953,-0.6984804821
2444264000000,,110243,,2444,254000000,"""map""","""base_link""",,,-9.853320581,-336.336695501,0.0069028189,,8.48268005416E-05,-8.26179371819E-05,-0.7156278479,-0.6984817601
2444264000000,,110244,,2444,264000000,"""map""","""base_link""",,,-9.8540606567,-336.306097081,0.0069028189,,8.48252213931E-05,-8.26195728615E-05,-0.7156335478,-0.6984759203
2444311000000,,110245,,2444,274000000,"""map""","""base_link""",,,-9.8547988391,-336.275497021,0.0069028186,,0.000084826,-8.26191922991E-05,-0.7156014806,-0.6985087737
2444311000000,,110246,,2444,284000000,"""map""","""base_link""",,,-9.8555255039,-336.244897428,0.0069028188,,8.4825526946E-05,-8.26196436392E-05,-0.7156113327,-0.6984986804
2444311000000,,110247,,2444,294000000,"""map""","""base_link""",,,-9.8561974592,-336.214295519,0.0069028187,,8.48264632563E-05,-8.26187157931E-05,-0.7156160807,-0.698493816
2444311000000,,110248,,2444,304000000,"""map""","""base_link""",,,-9.8568748557,-336.183693059,0.0069028188,,8.48283454775E-05,-8.2616779421E-05,-0.715611366,-0.6984986463
2444314000000,,110249,,2444,314000000,"""map""","""base_link""",,,-9.8576130586,-336.153092111,0.006902819,,8.48273044527E-05,-8.26178070886E-05,-0.7156076957,-0.6985024065
2444324000000,,110250,,2444,324000000,"""map""","""base_link""",,,-9.8583686433,-336.12249156,0.006902819,,8.48248549763E-05,-8.26203280013E-05,-0.7156134914,-0.6984964688
2444361000000,,110251,,2444,334000000,"""map""","""base_link""",,,-9.8591039072,-336.091889969,0.0069028191,,8.48254577298E-05,-8.261935844E-05,-0.7156204958,-0.6984892926
2444361000000,,110252,,2444,344000000,"""map""","""base_link""",,,-9.8598232636,-336.061287523,0.0069028192,,8.48258687094E-05,-0.000082619,-0.7156300828,-0.6984794704
2444361000000,,110253,,2444,354000000,"""map""","""base_link""",,,-9.8604938433,-336.03068293,0.0069028192,,8.48269146405E-05,-8.26178970677E-05,-0.7156338414,-0.6984756195
2444401000000,,110254,,2444,364000000,"""map""","""base_link""",,,-9.8611779591,-336.000078067,0.0069028193,,8.48282998842E-05,-8.26164640471E-05,-0.7156289544,-0.6984806265
2444401000000,,110255,,2444,374000000,"""map""","""base_link""",,,-9.8619196481,-335.969474657,0.0069028195,,0.000084827,-8.26177465413E-05,-0.715626433,-0.6984832098
2444401000000,,110256,,2444,384000000,"""map""","""base_link""",,,-9.8626694405,-335.93887134,0.0069028195,,8.4824914438E-05,-8.26199228991E-05,-0.7156328171,-0.6984766689
2444401000000,,110257,,2444,394000000,"""map""","""base_link""",,,-9.8634077011,-335.908266114,0.0069028192,,8.48256089549E-05,-8.26196014975E-05,-0.7156023862,-0.6985078459
2444443000000,,110258,,2444,404000000,"""map""","""base_link""",,,-9.8641244271,-335.877660993,0.0069028193,,8.48257326075E-05,-8.26194845183E-05,-0.7156121256,-0.6984978681
2444443000000,,110259,,2444,414000000,"""map""","""base_link""",,,-9.8647929546,-335.847053723,0.0069028193,,8.48269119193E-05,-8.26182956147E-05,-0.7156152658,-0.6984946509
2444443000000,,110260,,2444,424000000,"""map""","""base_link""",,,-9.86547938,-335.816446337,0.0069028194,,8.48282995857E-05,-8.26168567297E-05,-0.7156101381,-0.6984999043
2444443000000,,110261,,2444,434000000,"""map""","""base_link""",,,-9.8662241995,-335.785840452,0.0069028196,,8.48268468344E-05,-8.26183148979E-05,-0.7156080111,-0.6985020834
2444486000000,,110262,,2444,444000000,"""map""","""base_link""",,,-9.8669729139,-335.755234529,0.0069028196,,8.48247704488E-05,-8.26204663337E-05,-0.7156147562,-0.698495173
2444486000000,,110263,,2444,454000000,"""map""","""base_link""",,,-9.8676992489,-335.724627442,0.0069028196,,8.48259225942E-05,-8.26189289002E-05,-0.7156205333,-0.6984892543
2444486000000,,110264,,2444,464000000,"""map""","""base_link""",,,-9.8684227575,-335.694019912,0.0069028198,,8.48261381385E-05,-8.26187106327E-05,-0.7156287276,-0.6984808588
2444486000000,,110265,,2444,474000000,"""map""","""base_link""",,,-9.8691039955,-335.663410513,0.0069028198,,8.48265568751E-05,-8.26182955162E-05,-0.7156332948,-0.6984761795
2444486000000,,110266,,2444,484000000,"""map""","""base_link""",,,-9.8697876328,-335.632800529,0.0069028198,,8.48279313111E-05,-8.26168876043E-05,-0.7156301221,-0.6984794301
2444515000000,,110267,,2444,494000000,"""map""","""base_link""",,,-9.870518465,-335.602191617,0.00690282,,8.48272874045E-05,-8.26175234363E-05,-0.7156273463,-0.6984822741
2444515000000,,110268,,2444,504000000,"""map""","""base_link""",,,-9.8712652682,-335.571583004,0.00690282,,8.48254086288E-05,-8.26194552265E-05,-0.7156319117,-0.6984775966
2444515000000,,110269,,2444,514000000,"""map""","""base_link""",,,-9.8719994235,-335.540972469,0.0069028197,,8.48257224853E-05,-8.26195103861E-05,-0.7156001351,-0.6985101521
2444524000000,,110270,,2444,524000000,"""map""","""base_link""",,,-9.8727348592,-335.510362795,0.0069028199,,8.48256650811E-05,-8.26195825456E-05,-0.7156095692,-0.6985004871
2444534000000,,110271,,2444,534000000,"""map""","""base_link""",,,-9.8734142038,-335.47975084,0.0069028199,,8.48261772125E-05,-8.26190865943E-05,-0.7156159961,-0.6984939027
2444578000000,,110272,,2444,544000000,"""map""","""base_link""",,,-9.8740847543,-335.449137881,0.0069028199,,8.48281959116E-05,-0.000082617,-0.7156124713,-0.6984975139
2444578000000,,110273,,2444,554000000,"""map""","""base_link""",,,-9.8748129519,-335.418526278,0.0069028201,,8.48277425674E-05,-8.26174444103E-05,-0.7156076451,-0.6985024583
2444578000000,,110274,,2444,564000000,"""map""","""base_link""",,,-9.8755721081,-335.387915503,0.0069028202,,8.4825187618E-05,-8.26200610173E-05,-0.715611949,-0.698498049
2444578000000,,110275,,2444,574000000,"""map""","""base_link""",,,-9.8763049048,-335.357303561,0.0069028201,,8.48252024576E-05,-8.26196845287E-05,-0.7156191101,-0.6984907123
2444621000000,,110276,,2444,584000000,"""map""","""base_link""",,,-9.8770340447,-335.326691138,0.0069028203,,0.000084826,-8.26189375235E-05,-0.7156281078,-0.6984814939
2444621000000,,110277,,2444,594000000,"""map""","""base_link""",,,-9.8777131892,-335.296076619,0.0069028203,,8.48265866558E-05,-8.26183095468E-05,-0.7156337517,-0.6984757114
2444621000000,,110278,,2444,604000000,"""map""","""base_link""",,,-9.8783897546,-335.265461321,0.0069028204,,8.48281354061E-05,-8.26167183922E-05,-0.715630265,-0.6984792838
2444621000000,,110279,,2444,614000000,"""map""","""base_link""",,,-9.8791199894,-335.234847284,0.0069028205,,8.48275101154E-05,-8.26173293654E-05,-0.7156264345,-0.6984832083
2444667000000,,110280,,2444,624000000,"""map""","""base_link""",,,-9.8798735737,-335.204233818,0.0069028206,,8.48252938976E-05,-8.26196061125E-05,-0.7156310637,-0.6984784655
2444667000000,,110281,,2444,634000000,"""map""","""base_link""",,,-9.880610485,-335.173618344,0.0069028202,,8.48254287726E-05,-8.26198517433E-05,-0.7156004824,-0.6985097964
2444667000000,,110282,,2444,644000000,"""map""","""base_link""",,,-9.8813398704,-335.143003436,0.0069028204,,8.48256930802E-05,-8.26195995762E-05,-0.7156103006,-0.6984997378
2444667000000,,110283,,2444,654000000,"""map""","""base_link""",,,-9.8820143599,-335.112386248,0.0069028204,,8.48265101371E-05,-8.26187851721E-05,-0.7156157136,-0.6984941921
2444667000000,,110284,,2444,664000000,"""map""","""base_link""",,,-9.8826894851,-335.081768369,0.0069028205,,8.48282967148E-05,-8.26169469986E-05,-0.7156114921,-0.6984985171
2444714000000,,110285,,2444,674000000,"""map""","""base_link""",,,-9.883424249,-335.051151962,0.0069028206,,8.48274546788E-05,-8.2617773256E-05,-0.7156074922,-0.6985026149
2444714000000,,110286,,2444,684000000,"""map""","""base_link""",,,-9.8841810531,-335.020536113,0.0069028207,,0.000084825,-8.26202842647E-05,-0.7156128111,-0.6984971657
2444714000000,,110287,,2444,694000000,"""map""","""base_link""",,,-9.8849064859,-334.9899189,0.0069028206,,8.48254667007E-05,-8.26194583361E-05,-0.7156194827,-0.6984903306
2444714000000,,110288,,2444,704000000,"""map""","""base_link""",,,-9.8856356909,-334.959301426,0.0069028208,,8.48262584891E-05,-8.2618667395E-05,-0.7156272924,-0.6984823293
2444714000000,,110289,,2444,714000000,"""map""","""base_link""",,,-9.8863225162,-334.928682141,0.0069028209,,8.48264462952E-05,-8.26184835661E-05,-0.7156330371,-0.6984764435
2444723000000,,110290,,2444,724000000,"""map""","""base_link""",,,-9.8870017621,-334.898061961,0.0069028209,,8.48278141929E-05,-8.26170859622E-05,-0.715630829,-0.6984787059
2444734000000,,110291,,2444,734000000,"""map""","""base_link""",,,-9.8877252347,-334.867442722,0.006902821,,8.48275749964E-05,-8.26173085855E-05,-0.7156273156,-0.6984823055
2444776000000,,110292,,2444,744000000,"""map""","""base_link""",,,-9.8884739814,-334.836824077,0.0069028211,,8.48256739362E-05,-8.2619256057E-05,-0.7156307673,-0.6984787691
2444776000000,,110293,,2444,754000000,"""map""","""base_link""",,,-9.8892031973,-334.806203345,0.0069028207,,8.48254908824E-05,-8.26198153168E-05,-0.7155992024,-0.6985111077
2444776000000,,110294,,2444,764000000,"""map""","""base_link""",,,-9.8899461335,-334.775583831,0.0069028209,,8.48259222522E-05,-8.26193931017E-05,-0.7156072742,-0.6985028383
2444776000000,,110295,,2444,774000000,"""map""","""base_link""",,,-9.8906382616,-334.744962304,0.006902821,,8.48258635422E-05,-8.26194756669E-05,-0.7156153045,-0.6984946112
2444819000000,,110296,,2444,784000000,"""map""","""base_link""",,,-9.8913048796,-334.714339276,0.0069028209,,8.48278151383E-05,-8.26174901362E-05,-0.7156138712,-0.6984960797
2444819000000,,110297,,2444,794000000,"""map""","""base_link""",,,-9.8920185149,-334.683717194,0.0069028211,,8.48281591405E-05,-8.26171033214E-05,-0.7156083036,-0.6985017837
2444819000000,,110298,,2444,804000000,"""map""","""base_link""",,,-9.8927767077,-334.653096335,0.0069028212,,8.48257802015E-05,-8.26195244457E-05,-0.7156103188,-0.6984997191
2444819000000,,110299,,2444,814000000,"""map""","""base_link""",,,-9.8935121053,-334.62247451,0.0069028212,,8.48248633624E-05,-8.26201204265E-05,-0.7156176936,-0.6984921636
2444862000000,,110300,,2444,824000000,"""map""","""base_link""",,,-9.894250777,-334.59185241,0.0069028213,,8.48259037733E-05,-8.26190695327E-05,-0.7156261357,-0.6984835144
2444862000000,,110301,,2444,834000000,"""map""","""base_link""",,,-9.8949382376,-334.561228264,0.0069028214,,8.48262967607E-05,-8.26186803629E-05,-0.7156336721,-0.6984757929
2444862000000,,110302,,2444,844000000,"""map""","""base_link""",,,-9.8956070713,-334.53060283,0.0069028214,,0.000084828,-8.26169170026E-05,-0.7156315552,-0.6984779619
2444862000000,,110303,,2444,854000000,"""map""","""base_link""",,,-9.8963260033,-334.499978474,0.0069028216,,0.000084828,-8.26169084588E-05,-0.7156263924,-0.6984832513
2444905000000,,110304,,2444,864000000,"""map""","""base_link""",,,-9.897083582,-334.469355174,0.0069028217,,8.48256550756E-05,-8.26193022524E-05,-0.7156293057,-0.6984802666
