rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,qx,qy,qz,qw
2587227000000,,124540,,2587,224000000,"""map""",,,-16.5322538659,-306.545031248,0.0069014166,,0.0001036191,5.71677446514E-05,-0.8752560134,0.483659898
2587273000000,,124541,,2587,234000000,"""map""",,,-16.5414066318,-306.55954705,0.0069014171,,0.0001036204,5.71659380033E-05,-0.875251499,0.4836680675
2587273000000,,124542,,2587,244000000,"""map""",,,-16.5505814369,-306.574052732,0.0069014219,,0.0001036202,5.71654904801E-05,-0.8752512701,0.4836684818
2587273000000,,124543,,2587,254000000,"""map""",,,-16.5597310741,-306.588591194,0.0069014227,,0.0001036207,5.71655719887E-05,-0.8752550716,0.4836616025
2587273000000,,124544,,2587,264000000,"""map""",,,-16.568871743,-306.603188579,0.0069014183,,0.0001036233,0.000057163,-0.8752519784,0.4836672
2587274000000,,124545,,2587,274000000,"""map""",,,-16.5780584481,-306.617761849,0.0069014278,,0.0001036213,5.71620621649E-05,-0.8752460815,0.483677871
2587284000000,,124546,,2587,284000000,"""map""",,,-16.5872371206,-306.632346821,0.0069014294,,0.0001036204,5.71653015919E-05,-0.8752456452,0.4836786604
2587316000000,,124547,,2587,294000000,"""map""",,,-16.5964310387,-306.646959903,0.0069014266,,0.0001036215,5.71648936522E-05,-0.8752421605,0.4836849661
2587316000000,,124548,,2587,304000000,"""map""",,,-16.6056578637,-306.661568839,0.0069014295,,0.0001036213,5.71647021112E-05,-0.8752386088,0.483691393
2587316000000,,124549,,2587,314000000,"""map""",,,-16.6148884629,-306.676175811,0.0069014356,,0.0001036197,5.71667419242E-05,-0.8752409255,0.4836872009
2587340000000,,124550,,2587,324000000,"""map""",,,-16.6240860176,-306.690836765,0.0069014332,,0.0001036097,5.71866605523E-05,-0.8752435147,0.4836825157
2587340000000,,124551,,2587,334000000,"""map""",,,-16.6333059979,-306.705536699,0.0069014303,,0.0001035859,5.72310748085E-05,-0.8752366017,0.4836950248
2587344000000,,124552,,2587,344000000,"""map""",,,-16.6425549747,-306.720184911,0.0069014456,,0.0001035546,5.72843967341E-05,-0.8752580851,0.4836561491
2587354000000,,124553,,2587,354000000,"""map""",,,-16.6517920096,-306.734885679,0.0069014413,,0.0001035317,5.73281028239E-05,-0.8752577789,0.4836567032
2587395000000,,124554,,2587,364000000,"""map""",,,-16.6610478272,-306.749611864,0.0069014375,,0.0001035195,5.73523256285E-05,-0.8752520339,0.4836670996
2587395000000,,124555,,2587,374000000,"""map""",,,-16.6703575883,-306.764307657,0.0069014451,,0.0001035116,5.73645841541E-05,-0.8752477669,0.4836748211
2587395000000,,124556,,2587,384000000,"""map""",,,-16.6796507247,-306.778999618,0.0069014525,,0.0001035077,5.73704932845E-05,-0.8752545846,0.4836624836
2587395000000,,124557,,2587,394000000,"""map""",,,-16.6888895882,-306.79379334,0.0069014407,,0.0001035129,5.73666463058E-05,-0.8752566993,0.4836586568
2587442000000,,124558,,2587,404000000,"""map""",,,-16.698180314,-306.808597908,0.006901442,,0.0001035168,5.73586034626E-05,-0.8752456598,0.483678634
2587442000000,,124559,,2587,414000000,"""map""",,,-16.7074915381,-306.823337396,0.0069014599,,0.0001035133,5.73595794881E-05,-0.8752448895,0.4836800279
2587442000000,,124560,,2587,424000000,"""map""",,,-16.7167960157,-306.838136094,0.0069014534,,0.0001035148,5.73597342667E-05,-0.8752447506,0.4836802793
2587442000000,,124561,,2587,434000000,"""map""",,,-16.7261281264,-306.852957285,0.0069014485,,0.0001035174,5.73566814571E-05,-0.8752389289,0.4836908137
2587490000000,,124562,,2587,444000000,"""map""",,,-16.735497558,-306.867745433,0.0069014583,,0.0001035155,5.73577085999E-05,-0.8752375356,0.4836933349
2587490000000,,124563,,2587,454000000,"""map""",,,-16.7448321994,-306.882558479,0.0069014626,,0.000103514,5.73604217602E-05,-0.875244388,0.4836809354
2587490000000,,124564,,2587,464000000,"""map""",,,-16.754131419,-306.897462253,0.0069014529,,0.0001035178,5.73574784492E-05,-0.8752427132,0.4836839659
2587490000000,,124565,,2587,474000000,"""map""",,,-16.7635035569,-306.912345213,0.0069014594,,0.000103519,5.73528490247E-05,-0.8752542932,0.483663011
2587490000000,,124566,,2587,484000000,"""map""",,,-16.7728867909,-306.927176718,0.0069014728,,0.0001035154,5.73578346921E-05,-0.8752558773,0.4836601444
2587517000000,,124567,,2587,494000000,"""map""",,,-16.7822446551,-306.942081085,0.0069014638,,0.0001035173,5.73581268411E-05,-0.8752575019,0.4836572044
2587517000000,,124568,,2587,504000000,"""map""",,,-16.7916274884,-306.957018862,0.0069014587,,0.0001035205,5.73540816648E-05,-0.8752500571,0.4836706768
2587517000000,,124569,,2587,514000000,"""map""",,,-16.8010470555,-306.971905897,0.0069014737,,0.0001035179,5.73556631697E-05,-0.8752479777,0.4836744395
2587524000000,,124570,,2587,524000000,"""map""",,,-16.8104770049,-306.986821213,0.006901474,,0.0001035168,5.73575066389E-05,-0.8752498057,0.4836711316
2587534000000,,124571,,2587,534000000,"""map""",,,-16.8198735867,-307.00177125,0.0069014715,,0.000103518,5.73570736172E-05,-0.8752538242,0.4836638597
2587571000000,,124572,,2587,544000000,"""map""",,,-16.8292659306,-307.016774801,0.0069014674,,0.0001035207,5.73543643444E-05,-0.8752501268,0.4836705505
2587571000000,,124573,,2587,554000000,"""map""",,,-16.8386958435,-307.031748743,0.0069014792,,0.0001035183,0.000057354,-0.8752452986,0.4836792876
2587571000000,,124574,,2587,564000000,"""map""",,,-16.8481246422,-307.046743273,0.0069014796,,0.000103518,5.73561295232E-05,-0.8752434148,0.4836826964
2587614000000,,124575,,2587,574000000,"""map""",,,-16.8575949315,-307.061750952,0.0069014765,,0.0001035192,5.73550596659E-05,-0.875237769,0.4836929126
2587614000000,,124576,,2587,584000000,"""map""",,,-16.8670859785,-307.076730755,0.0069014835,,0.0001035175,5.73565499833E-05,-0.8752392907,0.4836901591
2587614000000,,124577,,2587,594000000,"""map""",,,-16.8765250144,-307.091762784,0.0069014831,,0.0001035177,5.7357732056E-05,-0.8752458354,0.4836783163
2587615000000,,124578,,2587,604000000,"""map""",,,-16.8859582071,-307.106874404,0.0069014752,,0.0001035218,5.73535147479E-05,-0.8752393679,0.4836900195
2587615000000,,124579,,2587,614000000,"""map""",,,-16.8954570136,-307.121926662,0.00690149,,0.0001035206,0.000057352,-0.8752539317,0.4836636652
2587662000000,,124580,,2587,624000000,"""map""",,,-16.9049683154,-307.136969394,0.0069014948,,0.000103518,5.73564246711E-05,-0.8752547436,0.4836621959
2587662000000,,124581,,2587,634000000,"""map""",,,-16.9144611112,-307.152063106,0.0069014872,,0.0001035198,5.73562685806E-05,-0.8752560911,0.4836597574
2587662000000,,124582,,2587,644000000,"""map""",,,-16.923963049,-307.167190363,0.0069014845,,0.000103522,5.73536395321E-05,-0.8752515414,0.4836679907
2587662000000,,124583,,2587,654000000,"""map""",,,-16.9335150995,-307.182291642,0.0069014944,,0.0001035205,5.73537848795E-05,-0.8752470254,0.4836761629
2587664000000,,124584,,2587,664000000,"""map""",,,-16.9430467455,-307.197394902,0.0069015001,,0.0001035185,5.73568924097E-05,-0.8752518418,0.483667447
2587674000000,,124585,,2587,674000000,"""map""",,,-16.9525602258,-307.212562332,0.006901493,,0.0001035208,5.73556951546E-05,-0.8752527624,0.4836657812
2587716000000,,124586,,2587,684000000,"""map""",,,-16.9621044252,-307.227745329,0.0069014927,,0.0001035224,5.73531809393E-05,-0.8752465959,0.48367694
2587716000000,,124587,,2587,694000000,"""map""",,,-16.9716419793,-307.242908284,0.0069015026,,0.0001035208,5.73554951175E-05,-0.8752463603,0.4836773664
2587716000000,,124588,,2587,704000000,"""map""",,,-16.9811973078,-307.258109803,0.0069015007,,0.0001035204,5.73550962932E-05,-0.8752424503,0.4836844418
2587716000000,,124589,,2587,714000000,"""map""",,,-16.9907955847,-307.273301797,0.0069015021,,0.0001035209,5.7354052742E-05,-0.8752374611,0.4836934698
2587732000000,,124590,,2587,724000000,"""map""",,,-17.0004017857,-307.2884777,0.0069015087,,0.0001035185,5.73572024697E-05,-0.8752406521,0.4836876957
2587734000000,,124591,,2587,734000000,"""map""",,,-17.0099548639,-307.303719301,0.006901505,,0.0001035198,5.73574016519E-05,-0.8752456575,0.4836786381
2587776000000,,124592,,2587,744000000,"""map""",,,-17.0195252378,-307.31902045,0.0069014991,,0.0001035236,5.73526360393E-05,-0.8752368787,0.4836945236
2587776000000,,124593,,2587,754000000,"""map""",,,-17.0291419415,-307.334255275,0.0069015156,,0.0001035218,5.73521458403E-05,-0.8752543211,0.4836629605
2587776000000,,124594,,2587,764000000,"""map""",,,-17.0387726596,-307.349502861,0.0069015166,,0.0001035196,5.7356743195E-05,-0.8752544684,0.483662694
2587776000000,,124595,,2587,774000000,"""map""",,,-17.0483936159,-307.364787984,0.0069015108,,0.0001035212,5.7356289904E-05,-0.8752548553,0.4836619937
2587819000000,,124596,,2587,784000000,"""map""",,,-17.05802127,-307.380099148,0.0069015103,,0.0001035229,5.73541043543E-05,-0.8752518064,0.4836675113
2587819000000,,124597,,2587,794000000,"""map""",,,-17.0676827831,-307.395400966,0.0069015178,,0.0001035218,5.73542715001E-05,-0.8752485277,0.4836734444
2587819000000,,124598,,2587,804000000,"""map""",,,-17.0773469741,-307.410698676,0.0069015238,,0.0001035199,5.73566324625E-05,-0.8752514408,0.4836681728
2587819000000,,124599,,2587,814000000,"""map""",,,-17.0869757105,-307.426052646,0.0069015185,,0.0001035215,5.73565725608E-05,-0.8752543804,0.4836628533
2587867000000,,124600,,2587,824000000,"""map""",,,-17.0966290087,-307.441444467,0.0069015145,,0.0001035241,5.73533954709E-05,-0.8752472309,0.483675791
2587867000000,,124601,,2587,834000000,"""map""",,,-17.1063075648,-307.456784329,0.0069015298,,0.0001035204,5.73551100291E-05,-0.8752455895,0.4836787612
2587867000000,,124602,,2587,844000000,"""map""",,,-17.1159711005,-307.472177659,0.0069015254,,0.000103521,5.73566590902E-05,-0.875244744,0.4836802911
2587867000000,,124603,,2587,854000000,"""map""",,,-17.1256816713,-307.487585112,0.0069015217,,0.0001035229,5.73542428031E-05,-0.8752367459,0.483694764
2587867000000,,124604,,2587,864000000,"""map""",,,-17.1354176645,-307.502945168,0.0069015327,,0.0001035203,5.73567391188E-05,-0.8752377567,0.4836929348
2587910000000,,124605,,2587,874000000,"""map""",,,-17.1451187151,-307.518354249,0.0069015319,,0.0001035199,5.73583735903E-05,-0.8752438748,0.483681864
2587910000000,,124606,,2587,884000000,"""map""",,,-17.1547935725,-307.533837893,0.0069015244,,0.0001035235,5.7355105112E-05,-0.8752413483,0.4836864358
2587910000000,,124607,,2587,894000000,"""map""",,,-17.1645201032,-307.549295376,0.0069015323,,0.0001036369,0.00005715,-0.8752561598,0.4836596331
2587910000000,,124608,,2587,904000000,"""map""",,,-17.1742574934,-307.564738119,0.0069015759,,0.0001065549,5.20534468153E-05,-0.8752432652,0.4836829671
2587914000000,,124609,,2587,914000000,"""map""",,,-17.1840077287,-307.580206443,0.0069019031,,0.0001108252,4.46588319759E-05,-0.8752050836,0.4837520516
2587924000000,,124610,,2587,924000000,"""map""",,,-17.1937674504,-307.595653622,0.0069032442,,0.0001187704,3.26712564315E-05,-0.8751282382,0.4838910534
2587964000000,,124611,,2587,934000000,"""map""",,,-17.2034856535,-307.611037504,0.0069081749,,0.0001311058,1.29382623045E-05,-0.8749841978,0.48415146
2587964000000,,124612,,2587,944000000,"""map""",,,-17.2131089065,-307.626354858,0.0069085027,,0.000140545,8.568444845E-07,-0.8747658068,0.4845459354
2587964000000,,124613,,2587,954000000,"""map""",,,-17.222630686,-307.641553751,0.0068955936,,0.0001471029,6.35920945256E-07,-0.8744735023,0.4850732646
2587964000000,,124614,,2587,964000000,"""map""",,,-17.2320106025,-307.656617218,0.0068949722,,0.0001465327,3.53993415192E-06,-0.8741116562,0.4857250159
2588008000000,,124615,,2587,974000000,"""map""",,,-17.2412894756,-307.671491165,0.0069051367,,0.0001425056,6.63234663326E-06,-0.8737036564,0.4864585291
2588008000000,,124616,,2587,984000000,"""map""",,,-17.2503971836,-307.686189344,0.0069087338,,0.0001387509,9.50689949189E-06,-0.8732108141,0.4873426462
2588008000000,,124617,,2587,994000000,"""map""",,,-17.2593668896,-307.700727917,0.0069011853,,0.0001371063,1.22691865679E-05,-0.8726454366,0.4883543007
2588008000000,,124618,,2588,4000000,"""map""",,,-17.2681919734,-307.715034113,0.0068949836,,0.0001380953,1.3400938794E-05,-0.8720195715,0.4894709876
2588051000000,,124619,,2588,14000000,"""map""",,,-17.2768265356,-307.72917367,0.0068981085,,0.0001379484,1.2883475389E-05,-0.8713332466,0.49069171
2588051000000,,124620,,2588,24000000,"""map""",,,-17.2852587578,-307.743176471,0.0069012251,,0.0001376821,0.000012652,-0.8705765779,0.4920329287
2588051000000,,124621,,2588,34000000,"""map""",,,-17.2935548455,-307.756993027,0.0069000961,,0.0001370373,1.22374575307E-05,-0.8697484375,0.4934953257
2588051000000,,124622,,2588,44000000,"""map""",,,-17.3017093727,-307.770654802,0.0068968168,,0.0001306199,1.57246721744E-05,-0.8688786288,0.4950251621
2588094000000,,124623,,2588,54000000,"""map""",,,-17.3097697321,-307.784435981,0.0068943841,,0.0001117452,4.01723965569E-05,-0.8680027768,0.4965593271
2588094000000,,124624,,2588,64000000,"""map""",,,-17.3179299257,-307.798465162,0.0068901715,,9.17127690239E-05,7.60853500521E-05,-0.8672156629,0.4979327061
2588094000000,,124625,,2588,74000000,"""map""",,,-17.3261986164,-307.812546993,0.0068901314,,7.75744533539E-05,0.0001017852,-0.866488954,0.4991962301
2588094000000,,124626,,2588,84000000,"""map""",,,-17.3344727988,-307.82676886,0.0068921587,,6.92631339867E-05,0.0001140542,-0.8658243882,0.5003479899
2588094000000,,124627,,2588,94000000,"""map""",,,-17.3427240216,-307.841140353,0.0068760206,,7.19213210197E-05,0.0001151369,-0.865253042,0.5013353717
2588116000000,,124628,,2588,104000000,"""map""",,,-17.3509722027,-307.855607339,0.0068640345,,7.60038945531E-05,0.0001135176,-0.8647524502,0.5021983484
2588116000000,,124629,,2588,114000000,"""map""",,,-17.3592729707,-307.870102025,0.0068775279,,7.50846467244E-05,0.0001115042,-0.8643300649,0.5029249655
2588124000000,,124630,,2588,124000000,"""map""",,,-17.3675695713,-307.884618238,0.006893727,,7.2810696486E-05,0.000110602,-0.8639975585,0.5034959794
2588134000000,,124631,,2588,134000000,"""map""",,,-17.3758432892,-307.899236971,0.0068930727,,7.26125178977E-05,0.0001112005,-0.8637386235,0.5039400487
2588177000000,,124632,,2588,144000000,"""map""",,,-17.3841287627,-307.913862952,0.0068845112,,7.62046336539E-05,0.0001085534,-0.8635466857,0.5042688806
2588177000000,,124633,,2588,154000000,"""map""",,,-17.3923903399,-307.928522017,0.0068902016,,7.90356376326E-05,0.0001027561,-0.8634092942,0.5045040871
2588177000000,,124634,,2588,164000000,"""map""",,,-17.4006494118,-307.943233679,0.006904327,,0.000081566,9.40748504442E-05,-0.8633046462,0.5046831406
2588177000000,,124635,,2588,174000000,"""map""",,,-17.4089581078,-307.957931062,0.0069080825,,8.58784371366E-05,8.55771828375E-05,-0.8632256075,0.5048183196
2588217000000,,124636,,2588,184000000,"""map""",,,-17.4172841585,-307.972611126,0.0069025531,,0.000090683,7.89936871365E-05,-0.8631760455,0.50490306
2588217000000,,124637,,2588,194000000,"""map""",,,-17.4255565757,-307.987353079,0.0068986596,,9.44341504488E-05,7.37257614896E-05,-0.8631446422,0.504956743
2588217000000,,124638,,2588,204000000,"""map""",,,-17.4338272731,-308.002156308,0.0068999116,,9.66792429989E-05,6.95221718366E-05,-0.8631118034,0.5050128718
2588217000000,,124639,,2588,214000000,"""map""",,,-17.4421574911,-308.016905603,0.0069022498,,9.80210857953E-05,6.6542842205E-05,-0.8630885623,0.5050525909
2588264000000,,124640,,2588,224000000,"""map""",,,-17.450471291,-308.031682231,0.0069024674,,9.90569410485E-05,6.47094515595E-05,-0.8630780714,0.5050705185
2588264000000,,124641,,2588,234000000,"""map""",,,-17.4588002247,-308.046500113,0.0069014057,,9.9849298864E-05,6.36656035355E-05,-0.8630655486,0.5050919172
2588264000000,,124642,,2588,244000000,"""map""",,,-17.4671754818,-308.061292784,0.0069009029,,0.0001001072,6.33943429958E-05,-0.8630596681,0.5051019653
2588264000000,,124643,,2588,254000000,"""map""",,,-17.4755370186,-308.076091516,0.0069012207,,0.0001004548,6.27125375772E-05,-0.8630666593,0.5050900194
2588264000000,,124644,,2588,264000000,"""map""",,,-17.4838460183,-308.090970037,0.0069015639,,0.000101322,6.11312159234E-05,-0.8630694163,0.5050853083
2588308000000,,124645,,2588,274000000,"""map""",,,-17.492201019,-308.105866641,0.0069015323,,0.0001022017,5.96365483128E-05,-0.86308188,0.5050640102
2588308000000,,124646,,2588,284000000,"""map""",,,-17.5005847982,-308.12071137,0.0069013616,,0.0001025676,5.90625531239E-05,-0.8630789369,0.5050690395
2588308000000,,124647,,2588,294000000,"""map""",,,-17.5089735185,-308.135598226,0.0069013087,,0.0001024486,0.000059282,-0.8630776673,0.505071209
2588308000000,,124648,,2588,304000000,"""map""",,,-17.5173679559,-308.150505996,0.006901381,,0.0001022006,5.96853109084E-05,-0.8630756588,0.5050746412
2588314000000,,124649,,2588,314000000,"""map""",,,-17.5257750191,-308.165422417,0.0069014371,,0.0001020785,5.98783602569E-05,-0.8630742338,0.5050770762
2588324000000,,124650,,2588,324000000,"""map""",,,-17.5341880802,-308.180352612,0.0069014241,,0.000102092,5.98598596822E-05,-0.8630741301,0.5050772534
2588364000000,,124651,,2588,334000000,"""map""",,,-17.5426008981,-308.195306269,0.0069013928,,0.0001021292,5.98061661962E-05,-0.8630737833,0.5050778461
2588364000000,,124652,,2588,344000000,"""map""",,,-17.5510253743,-308.210277388,0.0069013897,,0.0001021366,5.97951129481E-05,-0.8630718583,0.5050811355
2588364000000,,124653,,2588,354000000,"""map""",,,-17.5594691906,-308.225251738,0.0069014073,,0.0001021231,5.98136119124E-05,-0.863070906,0.5050827628
2588364000000,,124654,,2588,364000000,"""map""",,,-17.5679132018,-308.240240451,0.0069014168,,0.0001021142,5.98269491743E-05,-0.8630726194,0.5050798349
2588412000000,,124655,,2588,374000000,"""map""",,,-17.5763490338,-308.255263262,0.0069014117,,0.0001021164,5.9825486944E-05,-0.8630727856,0.5050795509
2588412000000,,124656,,2588,384000000,"""map""",,,-17.5848076891,-308.27029975,0.0069014083,,0.0001021195,5.9821648555E-05,-0.8630693317,0.5050854528
2588412000000,,124657,,2588,394000000,"""map""",,,-17.5932661769,-308.285339881,0.0069014123,,0.0001021164,5.98273704991E-05,-0.8630689181,0.5050861596
2588412000000,,124658,,2588,404000000,"""map""",,,-17.601708527,-308.300407771,0.0069014163,,0.0001021102,5.98362013016E-05,-0.8630684798,0.5050869085
2588460000000,,124659,,2588,414000000,"""map""",,,-17.6101931039,-308.315505124,0.0069014143,,0.0001021075,5.98416352966E-05,-0.8630590517,0.5051030185
2588460000000,,124660,,2588,424000000,"""map""",,,-17.6187102655,-308.330549368,0.0069014263,,0.0001021013,5.98499071056E-05,-0.8630590661,0.5051029939
2588460000000,,124661,,2588,434000000,"""map""",,,-17.6272378591,-308.345646489,0.0069014201,,0.0001020997,5.98544463399E-05,-0.8630590196,0.5051030733
2588460000000,,124662,,2588,444000000,"""map""",,,-17.6357469369,-308.360752101,0.0069014226,,0.0001020978,0.000059858,-0.8630626696,0.5050968365
2588460000000,,124663,,2588,454000000,"""map""",,,-17.6442319553,-308.375909567,0.0069014219,,0.0001020969,5.986074046E-05,-0.8630624651,0.5050971861
2588504000000,,124664,,2588,464000000,"""map""",,,-17.6527485269,-308.391068593,0.0069014283,,0.0001020955,5.98612363405E-05,-0.8630809419,0.5050656134
2588504000000,,124665,,2588,474000000,"""map""",,,-17.6612607969,-308.40623426,0.0069014309,,0.0001020938,5.98658033147E-05,-0.8630788499,0.5050691881
2588504000000,,124666,,2588,484000000,"""map""",,,-17.6698243168,-308.421416969,0.0069014282,,0.0001020937,5.98667804106E-05,-0.8630710609,0.505082498
2588504000000,,124667,,2588,494000000,"""map""",,,-17.6784245891,-308.436560387,0.0069014362,,0.0001020903,5.98708325275E-05,-0.8630724358,0.5050801487
2588504000000,,124668,,2588,504000000,"""map""",,,-17.6869596671,-308.451757683,0.0069014354,,0.0001020891,5.98746544425E-05,-0.863081615,0.5050644631
2588518000000,,124669,,2588,514000000,"""map""",,,-17.6954816952,-308.467037861,0.0069014282,,0.0001020923,5.98714508402E-05,-0.8630755999,0.5050747418
2588524000000,,124670,,2588,524000000,"""map""",,,-17.7040672258,-308.482271915,0.0069014408,,0.0001020892,5.9871812379E-05,-0.863066761,0.5050898455
2588566000000,,124671,,2588,534000000,"""map""",,,-17.7126536183,-308.497502107,0.0069014453,,0.0001020862,5.98777991798E-05,-0.8630672419,0.5050890239
2588566000000,,124672,,2588,544000000,"""map""",,,-17.721246231,-308.512777575,0.0069014381,,0.0001020874,5.98781124687E-05,-0.8630641687,0.5050942751
2588566000000,,124673,,2588,554000000,"""map""",,,-17.7298663054,-308.528048681,0.0069014406,,0.0001020872,5.9878247402E-05,-0.8630608998,0.5050998607
2588566000000,,124674,,2588,564000000,"""map""",,,-17.7384893838,-308.543322853,0.006901447,,0.0001020851,5.98808343647E-05,-0.8630629211,0.5050964068
2588600000000,,124675,,2588,574000000,"""map""",,,-17.74708663,-308.558643096,0.0069014461,,0.0001020854,5.98815353334E-05,-0.8630644682,0.5050937632
2588600000000,,124676,,2588,584000000,"""map""",,,-17.7557028374,-308.5739906,0.0069014448,,0.000102093,5.98692379976E-05,-0.8630588578,0.5051033498
2588600000000,,124677,,2588,594000000,"""map""",,,-17.7643424504,-308.589312761,0.0069014612,,0.0001033394,5.78035597841E-05,-0.8630537266,0.5051121172
2588604000000,,124678,,2588,604000000,"""map""",,,-17.7729785178,-308.604662152,0.0069016921,,0.0001084236,4.92152997346E-05,-0.8630475622,0.5051226497
2588614000000,,124679,,2588,614000000,"""map""",,,-17.7815904913,-308.620031426,0.0069023983,,0.000114049,4.05432608905E-05,-0.8629843935,0.5052305631
2588652000000,,124680,,2588,624000000,"""map""",,,-17.7902345366,-308.635355328,0.0069055864,,0.0001259769,0.000023506,-0.86285093,0.5054584614
2588652000000,,124681,,2588,634000000,"""map""",,,-17.7988112383,-308.650558465,0.00691071,,0.0001364598,6.92080152015E-06,-0.8626503825,0.5058006513
2588652000000,,124682,,2588,644000000,"""map""",,,-17.8073063145,-308.665695611,0.0068999508,,0.0001450167,3.91113564024E-06,-0.862368107,0.5062817664
2588700000000,,124683,,2588,654000000,"""map""",,,-17.8157094432,-308.680641106,0.0068923791,,0.0001470202,6.19394346059E-06,-0.8620429219,0.5068352584
2588700000000,,124684,,2588,664000000,"""map""",,,-17.8239566683,-308.695456741,0.0069001053,,0.0001438553,9.25231967943E-06,-0.8616240452,0.5075470263
2588700000000,,124685,,2588,674000000,"""map""",,,-17.832041503,-308.710130218,0.0069080573,,0.0001396149,1.19746392714E-05,-0.8611289448,0.508386586
2588700000000,,124686,,2588,684000000,"""map""",,,-17.8400399545,-308.724574202,0.0069044583,,0.0001370092,1.47574939821E-05,-0.8605605212,0.5093481818
2588700000000,,124687,,2588,694000000,"""map""",,,-17.8478683737,-308.738811363,0.0068961246,,0.0001375141,1.67257999101E-05,-0.8599328558,0.5104071555
2588716000000,,124688,,2588,704000000,"""map""",,,-17.8555296795,-308.752896549,0.0068967963,,0.0001376636,1.63035111607E-05,-0.8592322947,0.5115856181
2588716000000,,124689,,2588,714000000,"""map""",,,-17.8630650729,-308.766772731,0.0069005929,,0.0001374279,1.60141163284E-05,-0.8584609854,0.5128788526
2588724000000,,124690,,2588,724000000,"""map""",,,-17.8704544673,-308.780430288,0.0069010147,,0.0001373635,1.60933808786E-05,-0.8576292243,0.5142685043
2588734000000,,124691,,2588,734000000,"""map""",,,-17.8776303703,-308.793938143,0.0068992584,,0.0001368507,1.65574566003E-05,-0.8567342194,0.5157581394
2588775000000,,124692,,2588,744000000,"""map""",,,-17.8846248019,-308.807328179,0.0068989924,,0.0001329153,1.89953050581E-05,-0.8557760059,0.5173465083
2588775000000,,124693,,2588,754000000,"""map""",,,-17.891530697,-308.820662029,0.0069043936,,0.0001254242,2.78273517365E-05,-0.854790075,0.5189739022
2588775000000,,124694,,2588,764000000,"""map""",,,-17.8984254067,-308.833979505,0.0069123883,,0.0001165638,3.81104105804E-05,-0.8537869505,0.5206225391
2588775000000,,124695,,2588,774000000,"""map""",,,-17.9053105485,-308.84726973,0.0069121786,,0.0001115974,4.59071258247E-05,-0.8527802992,0.5222698027
2588818000000,,124696,,2588,784000000,"""map""",,,-17.9120962827,-308.86060857,0.0069066057,,0.0001094039,5.11314107387E-05,-0.8517777388,0.5239033013
2588818000000,,124697,,2588,794000000,"""map""",,,-17.9188385002,-308.874004706,0.0069043897,,0.0001084543,5.26094541512E-05,-0.8507568438,0.5255594906
2588818000000,,124698,,2588,804000000,"""map""",,,-17.9255280029,-308.887415582,0.0069044522,,0.000106241,0.000054509,-0.8497429714,0.5271971816
2588818000000,,124699,,2588,814000000,"""map""",,,-17.9321603727,-308.90094224,0.006902082,,0.0001002309,5.95456015013E-05,-0.8487359624,0.5288168421
2588861000000,,124700,,2588,824000000,"""map""",,,-17.9388348465,-308.914639406,0.006891186,,8.93717853718E-05,7.6737521E-05,-0.8477717946,0.5303611698
2588861000000,,124701,,2588,834000000,"""map""",,,-17.9455835852,-308.928556248,0.00688251,,7.93630913435E-05,9.58298486955E-05,-0.8468788655,0.5317858325
2588861000000,,124702,,2588,844000000,"""map""",,,-17.9523873982,-308.942630959,0.0068862442,,0.000070859,0.0001094118,-0.8460422193,0.5331158843
2588861000000,,124703,,2588,854000000,"""map""",,,-17.9592400086,-308.956849134,0.0068912083,,0.00006589,0.0001149272,-0.8453129588,0.5342714517
2588904000000,,124704,,2588,864000000,"""map""",,,-17.9660385198,-308.97120789,0.006879114,,6.83713994069E-05,0.0001157642,-0.844670179,0.5352870918
2588904000000,,124705,,2588,874000000,"""map""",,,-17.9728448992,-308.985676412,0.0068718015,,7.03932476401E-05,0.0001155355,-0.844099353,0.5361867808
2588904000000,,124706,,2588,884000000,"""map""",,,-17.9796676533,-309.000191607,0.0068800847,,6.98756023272E-05,0.0001144512,-0.8436147385,0.5369489314
2588904000000,,124707,,2588,894000000,"""map""",,,-17.9864747753,-309.014771111,0.0068895642,,6.86999386042E-05,0.0001138421,-0.8432168347,0.5375735783
2588904000000,,124708,,2588,904000000,"""map""",,,-17.9932597957,-309.029418209,0.0068895406,,6.85622371033E-05,0.0001142001,-0.842899187,0.5380715034
2588917000000,,124709,,2588,914000000,"""map""",,,-18.0000661543,-309.044097063,0.0068847984,,7.04134462173E-05,0.0001131221,-0.8426553304,0.5384533186
2588924000000,,124710,,2588,924000000,"""map""",,,-18.0069028252,-309.058775795,0.0068883719,,7.31774739568E-05,0.0001088708,-0.8424788438,0.5387294131
2588966000000,,124711,,2588,934000000,"""map""",,,-18.0137150177,-309.073490242,0.0069013284,,7.49198334048E-05,0.000102486,-0.8423587831,0.538917122
2588966000000,,124712,,2588,944000000,"""map""",,,-18.020497215,-309.088260415,0.0069075378,,7.90546703673E-05,9.42398544127E-05,-0.8422693354,0.5390569094
2588966000000,,124713,,2588,954000000,"""map""",,,-18.0273218798,-309.103034876,0.0069037699,,8.46156314752E-05,8.66008298328E-05,-0.8421996551,0.5391657689
2588966000000,,124714,,2588,964000000,"""map""",,,-18.0341975459,-309.117782406,0.0068993196,,8.94408751015E-05,8.02975954282E-05,-0.8421569058,0.5392325395
